,KRT19,SPARC,UCHL1,RPS4Y1,VIM,TGFBI,KRT7,FN1,C19orf33,KRT8,FXYD3,CD74,KRT18,EPCAM,SLPI,IFI27,AGR2,LCN2,SPINT2,S100A14,SERPINE1,IGFBP3,COL1A2,TACSTD2,KRT17,MT1E,IGFBP7,S100P,CLDN4,CD24,ADIRF,S100A6,HLA-DRA,TM4SF1,SPP1,MAL2,CAV1,CRIP1,NNMT,EFEMP1,SFN,MGST1,S100A16,SRGN,ELF3,THBS1,THY1,CLDN7,XAGE1B,RAB25,MMP2,ANXA1,TFPI2,S100A9,COL1A1,DKK1,CYR61,S100A2,FSTL1,KRT5,GPX2,TINAGL1,COL6A2,CDH1,LGALS1,ALDH1A1,AKR1C2,IFITM1,ALDH1A3,ARHGDIB,BST2,LCP1,DMKN,PLAU,MYL9,ANXA3,DKK3,S100A4,CCDC80,TGM2,LAMC2,CD44,EEF1A2,COL3A1,TIMP3,TPM2,EMP1,ST14,CTGF,F3,IGFBP2,SMIM22,AREG,CDKN2A,IL32,IGFBP5,SDC2,GPRC5A,GJA1,AXL,TNC,TAGLN,RBP1,BASP1,CLU,ITGB4,MAGEA3,COL4A2,LOXL2,GDF15,C3,PTRF,MMP14,SERPINE2,AKR1C3,PRAME,BEX1,COL4A1,CYBA,IFITM2,HLA-DRB1,IFITM3,GYPC,CALD1,SPINT1,CAV2,NUPR1,ASS1,PLAT,CRABP2,LGALS3,PEG10,COL6A1,MYOF,MLPH,CLDN1,PXDN,COL5A2,PRSS23,ITGA3,WFDC2,KRT6A,AKR1C1,IGFBP6,VCAN,KRT81,CDH3,MMP1,LAMB3,HTRA1,FKBP10,TSTD1,SCNN1A,AP1M2,RAC2,HLA-DPA1,MAGEA6,COL5A1,COL12A1,CCL2,NT5E,PRSS8,TSPAN1,FBLN1,CXCL1,S100A10,CRYAB,GSTM3,LAPTM5,TNFAIP2,IGFBP4,COL17A1,LAD1,GPNMB,SLC38A5,ANKRD1,GMFG,STC2,SAA1,HCLS1,RAB34,SPOCK1,LSR,ESRP1,CD9,MDK,COL6A3,TUSC3,CCND1,FOSL1,VAMP8,CTSZ,SLC43A3,C15orf48,CD70,LOX,PLAC8,IL18,TSPAN8,CXCL8,FGFBP1,UGT1A6,MT2A,LUM,NGFRAP1,CDH2,PTGES,DPYSL3,ANXA8,HLA-B,CPA4,CAPG,PLK2,ALDH3A1,EHF,LGALS3BP,TRIM29,DSP,IFI16,ANPEP,ANXA8L1,CORO1A,TUBB2B,PRKCDBP,CTSL,L1CAM,S100A11,FOS,TFPI,MEST,EDIL3,PI3,LTBR,FBN1,EMP3,MALL,GTSF1,IGJ,CEACAM6,SERPINB2,AKR1B10,MME,HLA-DPB1,PDZK1IP1,SNRPN,TPD52L1,SULF2,KRT14,TUBA1A,CPE,RGS4,G0S2,GPR56,KRT13,KLK6,TNFRSF12A,CXCR4,TMEM98,CADM1,COL8A1,PKP3,RHOD,CSTA,SERPINB5,SLC16A3,MYEOV,ABCC3,FST,MAGEA4,DCN,APOE,TIMP1,EIF1AY,IER3,CNN3,LYZ,LAMA3,QPRT,PTX3,PPAP2C,AMIGO2,SNCG,LDOC1,GREM1,ANXA6,KLK10,GPX8,IL6,NQO1,GAS6,CRIP2,MPZL2,H1F0,MCAM,TNNT1,FHL1,SNCA,CD68,SERPINA1,FABP5,KRT80,PLOD2,LAMB1,S100A1,LAMB2,SRPX,CDH11,HMGA2,PMP22,POSTN,TPM1,CTHRC1,PLS3,AQP3,IL2RG,H2AFJ,MZB1,MRC2,MSN,FXYD5,S100A8,CSAG1,JUP,MAGEA12,KIRREL,FHL2,CST6,WBP5,EHD2,TIMP2,SFRP1,ACTA2,OCIAD2,SCG2,DSG2,LOXL1,DDX3Y,EGFR,MMP7,CD53,BMP4,LRMP,PRSS22,MFAP5,XAGE1A,ITGA5,LEPREL1,TMPRSS4,PERP,ERBB3,BGN,ADM,CLDN3,EPS8L2,PLIN2,SLC2A3,PLEK2,ID1,MSLN,GSTP1,CDH13,PTGR1,LAMA4,AEBP1,FLNC,CD52,VAMP5,SDC4,PDLIM4,LEF1,KRT15,MFAP2,EPHA2,MAGED4B,IFI44,FAT1,HSPA1A,MET,GPX3,IGF2,QPCT,MGP,LGALS9,OSMR,FAM84B,PHLDA2,CTSH,MST1R,GPRC5C,NID1,TRIM22,ADAMTS1,PTPN6,MYH14,S100B,BEX4,EVA1A,RARRES3,SELENBP1,UCP2,NREP,BCAM,TMSB15A,PLTP,LY6K,GLUL,DHRS3,PRSS3,SLFN11,CRIM1,KYNU,FAM20C,C1S,FSCN1,NMU,TESC,C3orf14,GSTM1,MAGEA2,NRP1,BACE2,MISP,IL1B,SEMA3C,PLBD1,NTN4,PMEPA1,TNS4,CDA,AKR1B1,ITGA4,IRF6,NES,C1R,ANTXR1,SNAI2,APOL1,RND3,DCBLD2,ITGB5,ARMCX2,ARHGAP4,FGFR1,F2RL1,MIA,CLEC11A,ICAM1,CA2,AKAP12,ATP2A3,LAMA5,TNFSF10,ANXA2,NRP2,PTN,PDLIM1,TNFRSF11B,PYCARD,FOSB,SELENOM,HNMT,EREG,CDCP1,MUC1,TUBA4A,BEX2,SDC1,GLIPR1,KCNMA1,FADS2,CFH,GPR110,WWTR1,MAP1B,LBH,BCAT1,IFI6,TP53I11,CES1,THBS2,PYGL,CREB3L1,PROCR,ITGBL1,ALDH2,HLA-DQB1,LIMCH1,RAMP1,NRN1,CYP1B1,INHBA,CD48,GNG11,WLS,OAS1,YAP1,APLP1,GRB7,LIF,FRMD6,CLDN11,PLA2G16,TFF3,CEMIP,SERINC2,CKMT1B,HLA-DQA1,ECM1,ERRFI1,CPVL,SERPINA3,CEACAM5,ESRP2,RAB32,RCN3,CRB3,ARHGAP29,H2AFY2,CD79A,PTPN7,GALNT3,CKMT1A,AMOTL2,NCAM1,ZSCAN18,AHNAK2,CA12,TUBB3,LPHN2,HOXA9,PPL,GJB3,UNC13D,FXYD6,LAYN,ANO1,ICAM2,KLF5,FERMT3,ACKR3,ACSL5,NRCAM,ALDH7A1,DAB2,CNRIP1,KLK8,PFN2,PHLDA1,SGK1,COL18A1,HOXC10,EPB41L3,GAL,TGFA,SERPINF1,MX1,GNG12,ITM2A,SULF1,P3H3,TGFB1I1,PCDH1,KCNN4,APOC1,NLRP2,SLC17A9,ID3,HTATIP2,TGFB2,ZEB2,KRTCAP3,MFNG,LSP1,CDC42EP1,WIPF1,MYLK,MDFI,PSMB9,RPL39L,COL7A1,EPAS1,MSC,PPARG,PRSS21,KIF1A,DUSP4,FBLIM1,MICAL2,LXN,KRT16,ROBO1,HLA-DRB5,PROM2,OLFML3,NRG1,PTHLH,GALNT14,SAA2,LYPD1,CKB,VGLL1,HLA-F,CD79B,DOCK2,CYBRD1,EPDR1,CD37,ITGA6,NDRG1,TMEM139,C5orf38,STEAP1,HOXB2,WNT5A,CFB,ENG,UPP1,SYK,KLK5,RARRES2,LAT2,COPZ2,DDR2,SERPINH1,LDHB,CLMP,CMBL,TFF1,ICA1,COL9A3,SERPINB1,PRRX1,CD40,CTSS,TES,EFEMP2,CXCL5,CASP1,CBS,AZGP1,SEPP1,APP,MATN2,B3GNT3,C8orf4,SPG20,PAGE5,MFAP4,VEGFC,BAMBI,FAM83A,GPC1,PSCA,STMN3,JAM3,CSAG3,GPR87,F2R,MYB,CYFIP2,PTPRC,SCG5,FOXA1,CYP24A1,OLFM1,PHLDA3,TCF4,PTGFRN,IQANK1,PPIC,ETS1,ITGB2,RCSD1,PHLDB2,COCH,PTK7,TRPV2,MYEF2,ITGB3,NPNT,EFNA1,TRIP6,CTAG2,LAPTM4B,GNG2,C15orf52,HKDC1,ID2,PCSK9,TMEM45B,TMSB4X,SGCE,VAV1,C1orf106,DHRS2,GPR126,PSMB8,TXNIP,IFI30,PMEL,MT1G,PODXL2,DUSP23,GABRE,PAPSS2,LGALS4,MAPK13,IFIT1,LLGL2,ISG15,CRMP1,SPN,TRIB2,MGLL,HSPB8,NUP210,DUSP6,ATP1B1,BCHE,GSN,STC1,CCND2,FBXO17,STOM,COL11A1,HPGD,HEG1,INPP5D,MFGE8,SYTL2,EGR1,SASH3,SMARCA1,SV2A,GPX7,GRHL2,TSPAN15,NID2,BIRC3,FCGRT,FKBP9,IL13RA2,ELMO1,LY6D,PTPRM,VGF,RFTN1,SLC7A8,CALB1,GJB2,SCARA3,NCKAP1L,CD109,GSTM2,C16orf45,PKDCC,MYO1B,BMP7,ASPH,MXRA7,DDR1,RBM47,C6orf132,NR2F1,SNURF,LIMD2,FAP,PXDC1,AHNAK,GULP1,CSRP2,TUBB6,LPXN,F11R,APOBEC3B,B4GALNT4,CHMP4C,SIRPA,FEZ1,AIF1,KCNK1,USP41,IL7R,SCEL,COL16A1,NBL1,TMEM173,PAX8,HSH2D,COL4A5,ID4,RAI14,GLDC,GNA15,POPDC3,PRTFDC1,PCDHGC3,MAGEA2B,GDA,MXRA8,EMILIN1,SOX2,CARD16,PDGFC,FGFR2,FAM83H,RAB17,TSPAN13,CASP4,PCOLCE,DLC1,SH2D4A,SYTL1,TSPAN7,C1orf116,EVPL,TMEM30B,LRRC61,A1BG,S100A13,TMC4,CALB2,MOXD1,LYPD6B,PTPRCAP,TNNC1,EPS8L1,SLC1A3,GALNT5,STRA6,LOXL4,MEF2C,WAS,CFI,UPK3B,KDELR3,DEFB1,PHGDH,ABLIM3,FAM213A,EMB,CD22,TMC6,ARL4C,JAG2,CPT1C,IKZF1,MUC20,APBB1IP,LY96,TP63,CAMK2N1,TBX3,LMCD1,RGL3,HSPG2,FERMT2,ITGA2,LHFP,LARP6,MAP1LC3A,MX2,KRT4,RBPMS,ARHGAP8,TNFRSF14,CXCL16,SOX9,SEMA3B,SECTM1,MYO5B,SRPX2,C10orf54,FAM129B,WNT5B,DNAJA4,FXYD2,FOLR1,IL1A,LMNA,CD82,ADAM12,PKP2,COTL1,CDH6,BATF,PLAUR,TNFRSF21,DFNA5,FLI1,PTPRF,SCRN1,CELF2,DPP4,NDN,KRT23,LOC102724560,TCEAL3,PRR15,RAB31,MYO1G,HDGFL3,ALOX5AP,SERPING1,PBX1,MSRB3,NFATC4,ARHGAP30,GATA2,DNER,OAS2,CPNE7,CA9,ALCAM,MAP4K1,SH2D3A,CBLC,GGT1,IRF4,SYT11,GPRC5B,HLA-C,SQRDL,MUC13,RHOH,AIF1L,HLA-DMB,DZIP1,XAF1,LY6E,DDC,GNG4,GATA3,CST3,WWC1,FAM127A,ECHDC2,RNF128,RAB38,BTK,LRP1,JAG1,IFIT3,CTSV,DAPK1,PALLD,BCL2A1,ADAP1,PODXL,CHGB,ZNF677,ABI3BP,CARD11,MYADM,STAP2,GLB1L2,NOTCH3,CSF1,TMEM156,ALPP,TMEM54,NXN,FCRLA,PARVB,SPOCD1,GCHFR,FBN2,LPAR1,CLIC3,WNT7B,NEFL,TMEM265,SEPT5,KIFC3,FBLN2,VASN,MAP7,ITGA11,TWIST1,TENM3,TMEM125,SEMA3A,NPAS2,LYPD3,RAB13,CD99,CXCL12,DENND2D,SERPINB6,CP,IGF2BP2,OLR1,C12orf75,B4GALNT1,TRO,NLRP1,IFI44L,HMCN1,FAM114A1,CDKN2B
33960,0.33342373,3.7865963,5.3248105,6.965784,0.12432814,6.2592726,0.17632277,3.7235587,6.1224656,3.884598,0.12432814,0.25096157,0.2986583,2.9653225,6.796883,0.12432814,5.209843,2.0285692,0.23878686,0.5360529,5.8509994,6.4386253,0.54596835,0.15055968,3.0054,0.42223302,3.9486008,5.383704,0.2141248,0.07038933,0.47508487,1.7484612,0.22650853,1.1440464,0.74846125,4.4396234,10.118032,4.929791,5.290203,4.4950557,0.3561438,1.7824086,4.537917,0.08406427,0.5260688,0.17632277,6.338781,2.2779849,8.610804,1.2690332,1.827819,2.0669503,4.1218443,4.6088095,7.071462,0.3561438,10.636624,1.9411063,0.11103131,3.2479274,5.9745293,9.259767,0.23878686,8.869131,0.23878686,6.491051,0.5849625,1.2141248,0.23878686,0.0,6.695576,7.817687,7.280307,6.8350396,1.929791,0.37851164,4.1529946,1.641546,0.15055968,4.9699335,4.035624,0.33342373,0.042644337,5.0971894,5.731183,0.8479969,0.6690268,0.3561438,2.4776773,1.6276069,0.32192808,4.3923173,3.6610656,9.169273,0.9634741,3.4462562,0.7990873,3.4620523,5.309249,1.9963888,0.16349873,4.6656203,0.07038933,0.6040713,0.15055968,0.2141248,1.2630345,4.985045,2.8298495,7.7219195,0.33342373,1.7004397,0.7570233,0.4329594,4.4554915,0.2141248,7.1351447,1.3504972,0.7398481,2.0426443,0.8953026,0.18903382,0.16349873,6.19101,0.07038933,3.9791107,0.41142625,4.7065306,0.3448285,0.042644337,2.3161457,2.1731274,0.2630344,5.722193,0.056583527,2.4032676,3.8459918,0.042644337,0.49569517,0.4329594,2.1826923,6.3107038,0.16349873,0.12432814,0.49569517,0.23878686,1.7092906,0.86393845,3.9726927,5.6984963,0.13750352,0.2141248,0.2141248,5.740118,0.4541759,9.162643,7.1032877,6.1884403,0.5360529,3.0531113,0.62293035,1.1505597,3.526069,11.677411,5.7395782,0.27500704,3.6971066,6.0054,1.3504972,2.689299,0.4541759,7.336462,6.3485513,1.2986584,1.4168397,0.5849625,2.266037,0.76553476,0.5558162,3.117695,1.4059924,1.2509615,0.8155754,7.452859,0.028569153,0.12432814,8.387544,0.23878686,5.256256,1.3729521,0.46466827,1.6780719,0.097610794,6.4508815,6.2236156,0.15055968,0.5558162,4.8449883,1.4382929,7.3624697,8.465975,2.7697718,4.42156,1.7268312,3.5071604,4.473787,0.07038933,0.49569517,6.1838837,3.3645725,4.4482403,5.4386253,0.25096157,0.097610794,0.44360664,3.8104432,3.0143552,4.561326,0.08406427,0.2630344,0.3895668,8.069745,6.6537766,0.42223302,1.7268312,0.22650853,4.616475,0.44360664,10.621411,6.5887146,0.20163386,0.08406427,4.5564294,0.028569153,3.1375036,7.1524878,5.093814,5.4396234,0.9927684,5.5499773,1.3729521,7.60807,2.3757346,0.2630344,2.4436066,4.6622057,0.46466827,4.910253,4.235727,3.9467309,4.8212,5.3733,0.2630344,0.36737105,0.07038933,1.6915342,3.1602747,2.8339021,1.4382929,0.3103401,3.2372577,0.23878686,0.2630344,4.245648,0.18903382,2.2539892,5.561937,2.722466,2.07382,4.22265,2.7612853,1.0565835,0.54596835,0.8559897,1.1176951,0.62293035,3.8972404,0.11103131,1.0840642,4.979568,0.097610794,0.49569517,9.282578,9.001465,0.28688115,0.2141248,2.9671686,0.5849625,0.18903382,4.3008556,6.2176185,0.13750352,3.542258,1.1375035,3.577731,0.5558162,0.7398481,7.702588,1.8797058,0.6690268,0.2630344,6.332171,0.042644337,0.37851164,3.5945485,1.9221978,6.1352477,7.8528104,0.014355293,0.0,7.6470985,4.4322915,0.11103131,2.4059923,4.1151996,0.46466827,0.27500704,0.4329594,0.6322682,1.3391374,3.6881804,0.73118323,0.6690268,7.1781173,0.18903382,1.0285691,0.27500704,4.810443,2.0391383,3.791814,0.42223302,0.13750352,2.8894734,0.12432814,0.4854268,1.5160152,5.6732736,0.20163386,6.2922297,5.433961,4.2630343,0.27500704,1.6690267,0.5160152,6.257765,0.056583527,1.0908535,1.4436066,5.612942,0.08406427,0.042644337,0.20163386,0.5360529,0.5849625,0.18903382,6.0787377,0.028569153,0.15055968,0.23878686,0.12432814,2.238787,0.9411063,0.8797058,0.41142625,0.07038933,1.929791,3.6848187,0.65992457,1.5310695,0.2630344,0.097610794,3.6724253,6.6497593,6.699885,1.0356239,5.176323,1.2509615,0.028569153,0.49569517,1.1176951,2.582556,3.4685833,2.2630343,3.275007,0.42223302,1.4854268,4.740388,2.2630343,4.8816648,0.5753123,3.0806577,3.9918618,7.225545,0.9634741,0.8155754,0.5753123,1.3617684,0.042644337,0.5260688,0.2630344,6.7265587,2.8991756,6.7567563,7.4327087,5.379205,5.0669503,5.8381953,4.809929,0.014355293,0.32192808,2.6369145,0.33342373,0.70487195,0.07038933,0.33342373,5.2387867,1.0565835,1.9597702,0.07038933,2.7136958,0.0,1.9448584,0.9259994,1.3391374,0.70487195,6.239742,2.1375036,3.3504972,5.9497685,0.3561438,3.385431,0.78240854,1.5310695,0.014355293,1.7004397,7.9615655,0.41142625,4.7360635,2.6111724,7.5718284,8.054849,7.128871,0.042644337,0.15055968,0.0,7.5687923,4.59156,0.20163386,0.6507646,2.4462562,3.529821,8.662775,0.5753123,3.8539956,0.22650853,2.4802651,1.0703893,0.5753123,0.014355293,3.8509994,1.6088092,0.08406427,5.291309,0.70487195,5.385086,4.767125,2.6667566,8.147816,0.7570233,0.3561438,6.5698557,0.08406427,0.95605665,0.28688115,0.16349873,0.3561438,7.7238317,0.13750352,7.0897946,2.0107799,5.904243,5.1034975,0.07038933,0.07038933,0.4329594,5.4001966,0.0,2.6040714,6.58105,4.0840645,4.4944158,11.165975,0.88752526,0.69599384,0.028569153,0.88752526,0.11103131,5.113534,0.28688115,4.695994,6.1604767,0.014355293,4.3757343,1.077243,0.49569517,1.6644828,0.46466827,4.308157,4.059182,0.6507646,0.46466827,0.2986583,0.9486008,3.190615,0.83187723,3.790772,4.114367,4.6235156,0.2141248,0.3895668,0.07038933,1.1890339,4.1554255,0.056583527,8.695159,5.607034,1.2387868,6.614121,6.3842225,4.4679317,3.051372,0.12432814,0.87184364,2.2868812,4.1456776,1.3840498,0.3103401,0.014355293,4.0098844,8.013685,7.944097,4.872829,1.9145645,0.2141248,2.3305583,0.042644337,0.0,0.11103131,0.097610794,0.097610794,0.5655972,0.33342373,6.5329404,5.7850275,0.08406427,1.0071955,4.6311045,6.8789706,0.44360664,3.4724877,7.253895,0.07038933,0.6870607,6.422233,0.4854268,0.2986583,0.40053794,8.94439,0.15055968,6.988798,2.7246504,7.044394,0.3561438,5.912171,6.73674,2.7718856,2.8659189,8.246883,1.2387868,0.5655972,11.960726,0.12432814,10.129025,4.3547344,7.2023196,0.12432814,6.9084525,5.2133474,0.18903382,1.077243,0.16349873,1.6735564,4.1151996,5.1005573,1.9107326,1.2265085,3.5496693,0.15055968,0.014355293,6.174526,6.9384036,4.4679317,4.3909426,5.8872814,4.6386533,0.44360664,0.08406427,0.28688115,0.12432814,2.6667566,4.98823,5.965784,0.3895668,1.5849625,2.1570437,4.5698557,0.2630344,0.056583527,0.22650853,0.097610794,0.83187723,5.219943,6.0725346,4.363171,4.9972925,5.9229116,4.1456776,6.82324,2.827819,0.13750352,4.232661,0.17632277,0.83995956,0.82374936,2.454176,0.69599384,7.855678,0.5260688,0.07038933,3.1424134,10.067031,9.738768,0.44360664,6.783064,6.1083155,2.3161457,0.3103401,0.93357265,0.15055968,0.2630344,2.987321,1.8914192,2.5134907,4.7054253,4.3240905,0.77399635,0.25096157,1.9745293,0.5753123,0.22650853,7.610656,0.2141248,0.042644337,0.54596835,2.2479274,0.5260688,1.0071955,1.0214797,1.7180876,2.1009777,5.641257,0.790772,0.12432814,1.4436066,0.49569517,0.76553476,0.20163386,5.349082,1.5558162,3.6403894,1.8718437,0.32192808,1.9183862,2.5459683,8.301039,8.423536,0.097610794,9.006551,0.08406427,3.5753124,0.08406427,1.0840642,5.321928,1.4059924,8.292321,6.0671654,0.9486008,5.479942,3.7612853,7.8673406,4.2280493,0.22650853,1.469886,1.7484612,1.9927684,1.3617684,4.270529,0.7570233,0.4329594,1.8399596,6.7068067,7.6757455,0.15055968,0.7570233,6.738903,0.25096157,0.056583527,0.9708536,0.12432814,0.6322682,1.9221978,0.15055968,1.8318772,9.143026,2.8359241,1.6229304,0.5160152,3.0338635,2.0214798,3.8298495,0.11103131,3.836934,6.637929,0.08406427,4.3833585,1.1570437,0.73118323,1.4750849,3.244887,8.915462,0.25096157,0.0,2.1634986,1.22033,0.042644337,0.22650853,1.9107326,0.2630344,2.0461419,0.2141248,0.042644337,0.20163386,0.9107327,1.7355222,0.6040713,4.135042,4.1060133,0.3448285,0.28688115,1.7824086,0.5945485,2.3391373,7.247073,6.3650975,0.097610794,5.6613507,0.16349873,0.13750352,0.028569153,4.3659725,0.27500704,0.12432814,0.8797058,2.0143552,0.16349873,6.752347,0.70487195,0.056583527,0.07038933,3.363171,4.3291235,0.27500704,5.0321007,0.08406427,3.8914192,1.3617684,3.9126499,0.83995956,0.36737105,4.734439,5.7241044,0.2141248,1.3785117,3.132577,5.266412,0.16349873,2.1858666,0.22650853,1.6322682,0.7990873,0.9781956,0.042644337,1.2868811,0.2630344,1.4489009,6.211791,0.15055968,6.6863604,7.0087647,4.1358633,0.40053794,1.5210507,0.42223302,5.2261233,5.255501,3.6859403,6.996163,6.3032327,5.152589,0.12432814,6.0836387,0.69599384,6.3971186,0.5260688,1.5801455,4.7175393,4.157044,2.4059923,0.028569153,3.5197935,0.2986583,2.7355223,4.5453506,0.4541759,3.844988,0.08406427,2.1858666,0.65992457,1.1826923,5.716991,0.90303826,8.530172,1.704872,5.1001368,0.4541759,8.676698,0.18903382,0.2141248,0.014355293,7.3305583,3.915521,1.6780719,1.4168397,2.2600257,0.13750352,10.014021,4.5813513,2.0,0.76553476,4.124328,0.11103131,5.0478873,5.475409,6.1034975,3.4672794,6.6278987,1.9597702,1.1375035,6.65349,6.2811418,0.07038933,4.2426023,6.222264,0.5849625,5.6898584,0.47508487,0.46466827,0.15055968,5.5888643,3.2883584,7.7821465,1.5993178,4.1667156,0.097610794,0.08406427,0.2986583,0.2141248,0.042644337,0.87184364,1.0635029,0.2630344,7.288543,5.71507,2.5410192,4.7892075,0.72246605,1.2078929,0.15055968,4.614121,1.0496308,6.702242,4.9972925,0.5655972,1.8519988,0.72246605,0.042644337,3.5933537,3.7004397,0.54596835,3.2630343,7.864743,6.1529946,0.9927684,6.9341626,2.4828482,0.98550045,6.451046,3.7333543,0.08406427,0.3895668,0.46466827,4.527946,2.3161457,1.7441611,0.08406427,9.714057,0.08406427,0.07038933,0.11103131,9.326272,3.0478873,3.6111724,6.4366283,0.90303826,4.847496,9.295241,3.422233,0.17632277,1.7355222,3.9900472,1.1375035,1.570463,5.335569,0.8953026,1.4329594,2.495695,3.4059923,6.7116327,4.468583,4.7092905,3.9754467,0.8797058,8.2182,0.17632277,1.7355222,4.5759172,0.47508487,6.2410774,0.08406427,0.3448285,1.7484612,0.5849625,0.7990873,0.3895668,3.3617682,1.0908535,0.3103401,3.5185351,9.886169,5.6241007,3.1259816,0.32192808,4.57107,0.18903382,5.0665197,4.135042,4.8584785,3.762349,4.0400157,3.6403894,3.0565836,0.49569517,6.515542,7.0964518,0.11103131,6.4530234,0.0,1.3276874,8.07751,0.5058909,1.0976108,2.9763637,0.42223302,0.3895668,6.9855003,0.33342373,3.3645725,3.389567,5.2214904,0.11103131
